,energy,torsion_0,torsion_1
2680,-46.32515737532279,15,5
2681,-46.36184029707172,60,310
2682,-46.39855675211763,80,215
2683,-46.37231993465318,10,85
2684,-46.429806026538955,190,90
2685,-46.33935841062245,125,25
2686,-46.357065417271,355,300
2687,-46.39502826092493,200,315
2688,-46.33045883052935,110,290
2689,-46.362792112079404,130,145
2690,-46.431333395858275,220,30
2691,-46.429226285182864,60,165
2692,-46.35458798216732,25,125
2693,-46.41230550766883,145,60
2694,-46.34304351941964,155,340
2695,-46.321323460796606,135,335
2696,-46.40201134680129,295,95
2697,-46.40231704623895,85,155
2698,-46.38541810542742,140,205
2699,-46.351474467018335,355,100
2700,-46.31401436581845,115,10
2701,-46.37408117382054,180,340
2702,-46.391608954056466,345,70
2703,-46.38491743386473,180,295
2704,-46.394880267894536,310,320
2705,-46.41109823804797,330,175
2706,-46.38627024445222,295,5
2707,-46.38143848485535,315,260
2708,-46.41388927513415,210,210
2709,-46.434908418602646,160,65
2710,-46.329471582510706,135,275
2711,-46.386532212796595,230,145
2712,-46.362848981234634,340,260
2713,-46.4227441469055,225,25
2714,-46.39424587418287,215,295
2715,-46.42627240258676,70,165
2716,-46.40112800584339,145,175
2717,-46.383335016546795,255,235
2718,-46.3942245034394,310,25
2719,-46.41898156013738,270,210
2720,-46.39027865656121,270,105
2721,-46.33957675766564,60,350
2722,-46.362210413027384,5,240
2723,-46.412969783894624,260,310
2724,-46.435344443937964,190,180
2725,-46.40324317888414,10,205
2726,-46.367740954936295,120,150
2727,-46.40955062399158,340,190
2728,-46.367718390583974,160,300
2729,-46.37666996159024,250,135
2730,-46.38174891506597,115,85
2731,-46.34498508889399,55,335
2732,-46.40226995384077,275,150
2733,-46.42470295168218,305,45
2734,-46.42948971761464,60,205
2735,-46.4322359743264,280,75
2736,-46.35574150510362,335,325
2737,-46.390020722280525,340,45
2738,-46.327727452990274,90,335
2739,-46.37295248072931,235,260
2740,-46.363915699282956,0,90
2741,-46.36475130392907,50,20
2742,-46.373515139196826,240,260
2743,-46.41811327213,185,210
2744,-46.33114402929985,95,325
2745,-46.395442330379325,25,70
2746,-46.396497064868214,290,100
2747,-46.43760186031355,65,175
2748,-46.41096069701078,50,70
2749,-46.39110081671751,215,335
2750,-46.354943344492796,30,20
2751,-46.39061322868619,165,220
2752,-46.3715910086631,205,260
2753,-46.39798017614069,315,285
2754,-46.391639043063236,190,300
2755,-46.38826681124041,45,140
2756,-46.36946705670371,170,280
2757,-46.37403455329289,310,130
2758,-46.41007643207999,305,295
2759,-46.38727560263894,145,160
2760,-46.40550812754552,255,325
2761,-46.337924132791585,140,15
2762,-46.39584973552971,130,65
2763,-46.36222738456243,15,95
2764,-46.3543090802921,115,120
2765,-46.42782373359037,280,35
2766,-46.36704292655779,45,285
2767,-46.432684200941,250,75
2768,-46.378476636648685,105,50
2769,-46.35568024573408,65,15
2770,-46.36909319662962,310,350
2771,-46.3879490248797,315,270
2772,-46.32756973457023,130,240
2773,-46.327590163191275,5,10
2774,-46.424688740900905,185,205
2775,-46.3400048325033,135,300
2776,-46.425870432950575,170,195
2777,-46.43861798223858,165,55
2778,-46.39620764137371,105,195
2779,-46.396604464634066,250,5
2780,-46.39006705415912,35,85
2781,-46.332760528495584,110,300
2782,-46.403840563266755,240,315
2783,-46.33458450879024,130,310
2784,-46.37747058574669,270,125
2785,-46.43118162451364,295,170
2786,-46.33294172306725,80,340
2787,-46.42220167545483,65,160
2788,-46.31311173653964,100,0
2789,-46.412224080006325,50,65
2790,-46.39299800038046,185,10
2791,-46.317038086509484,120,265
2792,-46.38229630305747,345,80
2793,-46.40673035304869,75,75
2794,-46.40623883784477,40,55
2795,-46.35264344908049,155,325
2796,-46.404700942358346,350,195
2797,-46.43461310496039,205,185
2798,-46.353106086834686,5,300
2799,-46.41119217719009,190,215
2800,-46.331399214797074,130,285
2801,-46.36373390248613,85,30
2802,-46.377466085092834,355,80
2803,-46.33362446442348,20,10
2804,-46.401858158076124,270,335
2805,-46.359870610028366,335,140
2806,-46.39581202290523,50,40
2807,-46.36598819923441,55,300
2808,-46.331114404593535,340,345
2809,-46.34431560675168,90,290
2810,-46.3504228155297,25,310
2811,-46.36933532924397,175,355
2812,-46.3566420593917,10,255
2813,-46.32881480547306,85,340
2814,-46.367713225739834,30,250
2815,-46.33265912450915,30,335
2816,-46.422051549443296,215,170
2817,-46.42311288807289,35,205
2818,-46.40340172558129,290,95
2819,-46.38575353171106,250,275
2820,-46.4078393182331,55,150
2821,-46.42172142695702,195,165
2822,-46.43917310752593,60,195
2823,-46.33927538351267,5,115
2824,-46.37432327241939,245,260
2825,-46.32503793235858,90,5
2826,-46.45690656884969,195,70
2827,-46.43959026795838,290,190
2828,-46.32380409681045,20,0
2829,-46.36689450272334,50,275
2830,-46.384586258574785,35,90
2831,-46.374298343867764,0,40
2832,-46.39499461404827,200,5
2833,-46.44816607406446,220,70
2834,-46.43149515878659,40,175
2835,-46.38929215872085,95,55
2836,-46.38724226821458,25,80
2837,-46.432788486615976,280,200
2838,-46.38331664185861,190,335
2839,-46.44088216064014,65,185
2840,-46.422956846297296,175,170
2841,-46.419313641365335,310,75
2842,-46.377590439915,50,120
2843,-46.40336886529437,70,50
2844,-46.34378927325511,25,15
2845,-46.44832521670688,235,60
2846,-46.3292802322388,145,340
2847,-46.347632251227395,140,230
2848,-46.38310088604666,315,100
2849,-46.343418221528424,345,130
2850,-46.38472463033165,275,260
2851,-46.363333004156885,170,340
2852,-46.35813583339237,335,105
2853,-46.415402198765236,315,45
2854,-46.36061677875372,30,295
2855,-46.37149076721411,210,245
2856,-46.41061478630118,285,285
2857,-46.32588644714056,345,0
2858,-46.41083934477891,165,95
2859,-46.44295031834352,275,60
2860,-46.43130935456574,305,60
2861,-46.373181549362215,350,85
2862,-46.36642180947709,5,235
2863,-46.38444098621349,210,280
2864,-46.373714033506275,335,30
2865,-46.373764660236844,10,230
2866,-46.436497276555684,195,190
2867,-46.37869502395952,160,140
2868,-46.36772155888784,160,305
2869,-46.43765494910653,260,70
2870,-46.42953713246308,200,200
2871,-46.31406484589726,110,335
2872,-46.39322015416255,250,345
2873,-46.41881911297324,280,160
2874,-46.410174692492006,245,210
2875,-46.40467555655627,100,190
2876,-46.33758395206681,135,290
2877,-46.389069735808704,240,105
2878,-46.39705714806516,210,315
2879,-46.384749363850545,105,205
2880,-46.389577622283326,280,235
2881,-46.38606542830544,250,145
2882,-46.460269544766135,205,60
2883,-46.42660878862566,225,180
2884,-46.398083905150116,40,150
2885,-46.40595445725526,350,190
2886,-46.39916149474814,225,305
2887,-46.39960487499812,230,320
2888,-46.42368586257257,300,165
2889,-46.41767569746415,150,75
2890,-46.308502898245735,105,350
2891,-46.395334044410305,175,110
2892,-46.41285625295953,90,170
2893,-46.334444200488264,145,250
2894,-46.36047241276785,345,245
2895,-46.388755478820116,235,225
2896,-46.390242698962396,285,235
2897,-46.36956035782916,20,145
2898,-46.39586768485603,180,15
2899,-46.397795071140564,350,205
2900,-46.382944290128904,120,200
2901,-46.370518863731746,340,280
2902,-46.390399579260105,305,330
2903,-46.37169456524825,145,30
2904,-46.39553403825002,270,345
2905,-46.357904655302065,0,280
2906,-46.367203250272695,55,290
2907,-46.391865854903784,95,155
2908,-46.44564181248117,190,80
2909,-46.379660875696885,10,225
2910,-46.33759212948141,25,325
2911,-46.40533309518642,45,50
2912,-46.38231393070927,275,245
2913,-46.40094716016782,250,330
2914,-46.33772685825332,15,15
2915,-46.30725157220215,110,0
2916,-46.41469280307106,220,165
2917,-46.38903537520477,325,300
2918,-46.42351542567266,80,170
2919,-46.33723619279195,335,345
2920,-46.3974662831516,100,165
2921,-46.39242596139107,85,215
2922,-46.390783189023665,350,55
2923,-46.38481390068162,225,280
2924,-46.432624022605836,270,75
2925,-46.317365677994445,120,250
2926,-46.38580762835872,200,350
2927,-46.42834900805187,180,200
2928,-46.39597426450345,160,30
2929,-46.378273988991936,185,340
2930,-46.387401861666575,45,95
2931,-46.39536201254751,265,345
2932,-46.39464119722223,180,145
2933,-46.38657910685694,70,105
2934,-46.379373106291354,165,135
2935,-46.379310078416296,295,120
2936,-46.363570537779,165,240
2937,-46.421004603918135,185,95
2938,-46.3675814979882,95,115
2939,-46.35844296891074,350,265
2940,-46.43649257588797,165,75
2941,-46.409627928899994,280,325
2942,-46.43070489808886,190,200
2943,-46.381205767049806,45,240
2944,-46.38414885452411,305,255
2945,-46.390748377178426,230,355
2946,-46.42564632112018,230,180
2947,-46.37199025285881,340,295
2948,-46.364485103718806,35,275
2949,-46.366604423343375,145,140
2950,-46.38992737682415,310,325
2951,-46.35918563760569,55,315
2952,-46.36094029663545,25,265
2953,-46.378630718746734,210,235
2954,-46.39588473603598,210,320
2955,-46.37861084117142,260,260
2956,-46.352715293438536,160,335
2957,-46.34209848007717,100,25
2958,-46.345566487309014,15,20
2959,-46.40488416840819,325,210
2960,-46.30771962819924,110,345
2961,-46.35242381656664,75,265
2962,-46.394325985899314,20,65
2963,-46.342757692483445,40,330
2964,-46.43420587957169,180,190
2965,-46.34202906749621,5,110
2966,-46.3902595726984,140,45
2967,-46.358719834675156,320,5
2968,-46.35330484352309,145,20
2969,-46.4203650661826,220,170
2970,-46.391836048807676,200,325
2971,-46.38713957050393,110,200
2972,-46.398907544319655,240,295
2973,-46.39110800858097,15,55
2974,-46.39440652241544,60,95
2975,-46.4437438405956,260,60
2976,-46.38591296994227,355,50
2977,-46.3957420917084,65,140
2978,-46.44921326226094,185,45
2979,-46.39476273613033,230,220
2980,-46.383006157376684,280,250
2981,-46.3878782897967,305,235
2982,-46.3360685242736,150,0
2983,-46.43458509327709,235,35
2984,-46.402194339906,290,330
2985,-46.38320911739666,260,140
2986,-46.37650397972621,240,135
2987,-46.36884346447519,330,245
2988,-46.3782312490587,95,45
2989,-46.36656086321247,95,120
2990,-46.43016667574747,260,195
2991,-46.31446754323136,125,335
2992,-46.358666338298775,140,130
2993,-46.332421195269404,145,335
2994,-46.42119020676361,245,200
2995,-46.36266684471897,30,280
2996,-46.364495395287264,35,280
2997,-46.38701990812726,290,240
2998,-46.408397931578264,320,210
2999,-46.3964421596547,240,5
3000,-46.39393860499578,130,60
3001,-46.382495664351865,170,135
3002,-46.34510315489237,145,15
3003,-46.365635818311404,335,245
3004,-46.321128678605675,120,325
3005,-46.38975952039445,265,105
3006,-46.383022077166316,160,145
3007,-46.380762091405046,320,265
3008,-46.42037911166298,175,205
3009,-46.328257313754904,15,330
3010,-46.37151226494714,55,250
3011,-46.360899472411546,40,305
3012,-46.40197928905124,150,170
3013,-46.38845934570983,245,280
3014,-46.32460404841876,135,265
3015,-46.387527074546796,105,160
3016,-46.35157602612432,160,0
3017,-46.34774736090125,15,130
3018,-46.40569584921346,245,160
3019,-46.39082042192089,240,350
3020,-46.43641374933733,270,190
3021,-46.41191536015626,270,90
3022,-46.44887959841574,180,75
3023,-46.35887840163937,120,110
3024,-46.4016666727554,230,215
3025,-46.3345970433966,105,305
3026,-46.40043136224469,65,45
3027,-46.37598886694181,90,135
3028,-46.40675200111744,290,325
3029,-46.39374682301573,310,95
3030,-46.40460475230188,185,105
3031,-46.40840489207969,5,190
3032,-46.35526875732771,5,265
3033,-46.36988352041456,190,250
3034,-46.387345891762976,170,225
3035,-46.389076736170836,230,285
3036,-46.38119434308342,335,155
3037,-46.39200830980107,195,320
3038,-46.3836735788893,315,325
3039,-46.390401395833834,300,335
3040,-46.37046213253225,110,45
3041,-46.3660355486638,55,265
3042,-46.35877942359363,20,285
3043,-46.37053374294604,150,140
3044,-46.381282221992734,225,115
3045,-46.40122805634243,100,195
3046,-46.376436699244636,335,300
3047,-46.3574620694379,130,115
3048,-46.38791118177758,285,260
3049,-46.35635640444238,355,250
3050,-46.43974655516982,195,35
3051,-46.37891277381496,155,145
3052,-46.38874665342561,95,85
3053,-46.34562150383434,330,5
3054,-46.40017092018482,325,80
3055,-46.3769051258989,5,80
3056,-46.32074897253099,100,10
3057,-46.332250091651275,130,315
3058,-46.39485236434464,155,210
3059,-46.34916171809144,155,330
3060,-46.42079702571604,150,65
3061,-46.35098968353017,325,345
3062,-46.359908795008636,340,315
3063,-46.329383380811834,345,5
3064,-46.324751214931524,115,320
3065,-46.3873089046688,135,200
3066,-46.43503459177944,265,185
3067,-46.39521484528663,295,100
3068,-46.3979783152233,250,335
3069,-46.39210112546263,225,290
3070,-46.35294256210395,145,230
3071,-46.385217716450114,40,35
3072,-46.413517344421706,255,210
3073,-46.369010875906355,165,235
3074,-46.369759668922114,95,110
3075,-46.379981582335546,170,230
3076,-46.43585899462303,230,35
3077,-46.35805794067241,355,245
3078,-46.40058958626096,265,10
3079,-46.35055518981247,340,135
3080,-46.39417678331486,50,230
3081,-46.38667509246906,325,225
3082,-46.398805396468816,320,85
3083,-46.33084169114446,95,255
3084,-46.40453138337179,5,200
3085,-46.38915019459742,220,350
3086,-46.36575980190176,50,300
3087,-46.415558224207274,160,175
3088,-46.389314540263314,25,45
3089,-46.38050226482315,200,235
3090,-46.38683427284005,320,315
3091,-46.43587774767573,55,200
3092,-46.382219507755536,345,160
3093,-46.37333686925703,60,245
3094,-46.400610082318536,80,150
3095,-46.403223314247924,245,95
3096,-46.388689145637414,65,230
3097,-46.34347879264291,10,20
3098,-46.360060229313234,85,235
3099,-46.395199619926785,300,145
3100,-46.31707757618446,125,260
3101,-46.360941834010106,90,230
3102,-46.373982108528224,35,100
3103,-46.41431801515026,290,290
3104,-46.4107586138696,20,205
3105,-46.39271356114867,95,60
3106,-46.422817475729204,315,60
3107,-46.39016043702665,60,100
3108,-46.43782488404409,190,35
3109,-46.359074006286704,165,0
3110,-46.32601980385229,145,350
3111,-46.41163689053977,180,100
3112,-46.36314252023888,140,140
3113,-46.38990828892517,125,60
3114,-46.402468866717385,70,85
3115,-46.43210659994244,290,170
3116,-46.34766333690678,145,290
3117,-46.424254155667626,155,55
3118,-46.38200495610667,5,160
3119,-46.417599900763236,25,175
3120,-46.33020351465555,120,235
3121,-46.401445593227976,330,210
3122,-46.341075841338494,50,340
3123,-46.401558935297516,50,225
3124,-46.39912942448203,195,10
3125,-46.373043319372954,180,345
3126,-46.332926748597146,15,325
3127,-46.37219026549323,75,235
3128,-46.388682181856694,350,70
3129,-46.36572933592842,60,285
3130,-46.374871947079924,315,15
3131,-46.41445185381477,295,30
3132,-46.396254145958636,310,150
3133,-46.35412074519277,10,140
3134,-46.4071191748059,335,175
3135,-46.366886404144935,50,295
3136,-46.36164493999891,125,215
3137,-46.432863813281614,270,175
3138,-46.40220952775374,320,215
3139,-46.40340032516323,315,85
3140,-46.317273812449145,130,335
3141,-46.413592816622014,275,215
3142,-46.39567426131268,60,140
3143,-46.401989772338055,140,55
3144,-46.36336109912142,65,255
3145,-46.36411742472362,65,290
3146,-46.3691749138807,40,25
3147,-46.39070599331998,230,105
3148,-46.38197837200383,105,155
3149,-46.345043407474265,115,30
3150,-46.32869417216048,125,285
3151,-46.3568016697084,15,290
3152,-46.350492114104014,0,25
3153,-46.42566258679429,280,165
3154,-46.45495632572354,220,55
3155,-46.43431313972954,300,55
3156,-46.374942251089834,205,240
3157,-46.42094303452049,235,85
3158,-46.40679622310458,330,55
3159,-46.434718800100114,300,60
3160,-46.44817091457233,225,45
3161,-46.38166321084381,230,140
3162,-46.422924848788085,195,25
3163,-46.40711348936523,235,15
3164,-46.42637784387901,290,165
3165,-46.40148288003164,155,205
3166,-46.40905749218038,240,210
3167,-46.35351497225682,40,15
3168,-46.396724963135995,205,310
3169,-46.39621946025321,55,40
3170,-46.36956068521019,100,105
3171,-46.428854708431714,45,205
3172,-46.38560588890792,170,140
3173,-46.38043333476983,330,280
3174,-46.343869807361415,50,335
3175,-46.39767058671836,355,205
3176,-46.40425075698758,290,20
3177,-46.38950608562445,165,110
3178,-46.375761871685626,240,265
3179,-46.417823713068486,275,310
3180,-46.35491359547271,80,245
3181,-46.39521285914188,330,80
3182,-46.3366714641825,45,350
3183,-46.39483535538156,260,345
3184,-46.3946173814509,95,65
3185,-46.397127604198346,30,50
3186,-46.404285607880894,270,95
3187,-46.39596315927682,260,150
3188,-46.395995144872785,155,160
3189,-46.373101935599806,55,25
3190,-46.377564954909616,185,350
3191,-46.38878935550693,220,225
3192,-46.37989956592847,300,130
3193,-46.38205847505466,5,75
3194,-46.3965818055531,280,145
3195,-46.37527056865693,65,240
3196,-46.35802140928902,65,315
3197,-46.43153528527111,195,30
3198,-46.38448573455966,125,85
3199,-46.37664853177708,15,230
3200,-46.38019985466329,30,90
3201,-46.37554375135417,255,120
3202,-46.40860248659746,185,20
3203,-46.387197427665654,205,350
3204,-46.349061561865796,80,275
3205,-46.44512801279299,245,50
3206,-46.37176689238393,355,155
3207,-46.37691104861224,85,110
3208,-46.37519757600856,355,40
3209,-46.397181922236854,90,155
3210,-46.36901565654827,90,225
3211,-46.39578737253365,185,145
3212,-46.37170779826502,155,135
3213,-46.405428345894876,270,220
3214,-46.364413888178404,115,145
3215,-46.423441455510186,25,185
3216,-46.40215077866915,190,150
3217,-46.38202171184727,300,5
3218,-46.398403574656726,175,150
3219,-46.417384733199555,30,170
3220,-46.4558835848695,180,60
3221,-46.35914535796897,100,35
3222,-46.370199651828244,215,250
3223,-46.3905385811365,270,270
3224,-46.3966420038233,145,90
3225,-46.397702789182375,255,285
3226,-46.396887148557624,220,300
3227,-46.35179462912325,20,305
3228,-46.364415201793776,60,275
3229,-46.36718839230295,5,35
3230,-46.39099413492002,280,105
3231,-46.39419820716253,245,340
3232,-46.41127479452737,10,190
3233,-46.41278196950745,165,35
3234,-46.41827412155746,160,180
3235,-46.38662977083467,285,240
3236,-46.393842645199385,235,290
3237,-46.33702002308107,0,120
3238,-46.34306943566159,75,330
3239,-46.386183534044704,60,130
3240,-46.368329302118326,340,235
3241,-46.38131045901767,310,105
3242,-46.41351013851224,155,190
3243,-46.40645544599559,290,280
3244,-46.378119044599,250,240
3245,-46.39608640831844,260,100
3246,-46.33125108892287,80,0
3247,-46.345873309463656,90,300
3248,-46.30960343330176,120,5
3249,-46.39698469383157,220,5
3250,-46.371277995531926,40,110
3251,-46.35740507084475,350,250
3252,-46.32862936689705,350,335
3253,-46.37445097122176,190,270
3254,-46.3626790769184,120,145
3255,-46.385615919294224,235,145
3256,-46.399700855021166,140,185
3257,-46.38730074927642,195,120
3258,-46.43695239040872,70,190
3259,-46.321960035706496,90,0
3260,-46.4242575561378,310,50
3261,-46.379908060884446,270,250
3262,-46.36953910071398,115,150
3263,-46.373985643684506,5,155
3264,-46.35745914995445,25,130
3265,-46.43368405071428,75,180
3266,-46.38713921737437,155,105
3267,-46.377403518783666,340,155
3268,-46.36380502243239,35,290
3269,-46.37727940402195,210,270
3270,-46.39178534924051,160,105
3271,-46.403671753761415,240,95
3272,-46.37869852688536,275,125
3273,-46.41202556141516,295,315
3274,-46.36931287123846,345,90
3275,-46.35712442823936,135,120
3276,-46.410737651784274,10,185
3277,-46.39511093898537,90,80
3278,-46.40141770371261,30,60
3279,-46.419910998945426,235,200
3280,-46.42827626590915,270,170
3281,-46.320578054338085,110,270
3282,-46.38051484504703,55,240
3283,-46.39719720350362,305,95
3284,-46.401946747874064,205,10
3285,-46.35974215286703,25,105
3286,-46.39791028655961,275,275
3287,-46.35592315661327,155,320
3288,-46.314232516067506,135,355
3289,-46.41893393947984,225,170
3290,-46.348509762411226,135,25
3291,-46.338834498861246,90,250
3292,-46.33417707052277,35,0
3293,-46.4066245825945,205,155
3294,-46.38305986914517,255,110
3295,-46.372174590345054,165,295
3296,-46.39402373428706,40,85
3297,-46.38927421842462,15,70
3298,-46.354017490831126,350,310
3299,-46.39479846327575,280,270
3300,-46.392411542779115,190,305
3301,-46.38287791036723,65,115
3302,-46.40681859389301,50,50
3303,-46.38080811255176,355,220
3304,-46.44431028186054,200,80
3305,-46.336849130019544,145,270
3306,-46.339687266417315,35,330
3307,-46.38741807192477,170,115
3308,-46.39968792001852,250,155
3309,-46.37251955644874,350,155
3310,-46.377279111515435,315,105
3311,-46.340995718935716,345,15
3312,-46.311132194959924,130,345
3313,-46.41981981753375,320,175
3314,-46.37987419776155,280,120
3315,-46.418534951774205,280,300
3316,-46.41082618724769,195,215
3317,-46.43940969260032,285,180
3318,-46.35962548232439,160,280
3319,-46.31648554833285,125,10
3320,-46.40076784446259,270,280
3321,-46.36555582728303,170,335
3322,-46.41035191495584,255,305
3323,-46.35020818073585,75,320
3324,-46.34031558770934,55,355
3325,-46.38027202606517,275,130
3326,-46.38065091683731,245,235
3327,-46.38489739775329,10,160
3328,-46.44900278805713,235,55
3329,-46.34992933878138,85,295
3330,-46.34409611456309,105,230
3331,-46.387644186123254,210,140
3332,-46.330982099045144,95,15
3333,-46.37647825250886,200,270
3334,-46.418151340224284,290,305
3335,-46.41011913140218,270,290
3336,-46.4264037879706,40,205
3337,-46.35145243208527,55,10
3338,-46.39819884861552,275,340
3339,-46.394660054663376,280,230
3340,-46.341154677360095,155,345
3341,-46.361137770628744,65,270
3342,-46.383812711995944,265,265
3343,-46.39550744014943,50,90
3344,-46.412725089263944,235,90
3345,-46.322284456547806,5,335
3346,-46.39769273693062,55,90
3347,-46.362956858153524,95,35
3348,-46.384439894413646,315,265
3349,-46.41737817063526,45,160
3350,-46.41666226332396,205,20
3351,-46.39702981739438,140,175
3352,-46.3784677279352,235,235
3353,-46.40630921729283,195,15
3354,-46.3579699850288,110,115
3355,-46.36790041005807,115,100
3356,-46.324271010732815,25,345
3357,-46.36780169103034,25,140
3358,-46.37382626512638,245,125
3359,-46.40297042165898,335,60
3360,-46.36274112052163,45,305
3361,-46.42627348795955,265,80
3362,-46.392782035023885,230,290
3363,-46.40286559666728,195,220
3364,-46.37906116446666,195,275
3365,-46.38982590798517,175,115
3366,-46.35605290650258,70,315
3367,-46.384719405556694,310,330
3368,-46.392254669696996,75,140
3369,-46.37012890723551,185,265
3370,-46.38557397457927,325,280
3371,-46.35910959910419,5,30
3372,-46.385318286113176,285,255
3373,-46.37949393402593,295,125
3374,-46.369368673295156,155,20
3375,-46.33780231134446,140,320
3376,-46.400110934666,205,105
3377,-46.345801981395,70,330
3378,-46.40728154361287,345,190
3379,-46.32563359544159,110,280
3380,-46.43485985936522,40,180
3381,-46.366317933896966,40,265
3382,-46.38588519431849,175,120
3383,-46.438821798131386,60,175
3384,-46.38107921057045,225,275
3385,-46.41832150320616,280,310
3386,-46.4046229874094,65,220
3387,-46.39019830797483,85,145
3388,-46.40033171182162,50,85
3389,-46.35684161173779,155,285
3390,-46.4169484928253,175,30
3391,-46.36014795127144,15,250
3392,-46.40009803132611,330,165
3393,-46.389220087037444,205,335
3394,-46.37097533840833,95,40
3395,-46.39498922302508,295,15
3396,-46.359105415735854,325,335
3397,-46.43086522462019,310,180
3398,-46.38400643779809,320,270
3399,-46.4283859475822,265,200
3400,-46.39563986552989,230,330
3401,-46.32165348453694,105,265
3402,-46.40040817633914,180,150
3403,-46.363164841086444,325,110
3404,-46.3920414083843,185,115
3405,-46.389929222424115,180,140
3406,-46.37346202910189,240,245
3407,-46.35265295463253,345,140
3408,-46.39684597162321,140,85
3409,-46.355786900641164,60,320
3410,-46.35981581080452,25,290
3411,-46.363949095794084,60,305
3412,-46.43448479011536,180,185
3413,-46.33951228972782,335,5
3414,-46.41010372544352,10,195
3415,-46.44422935000151,250,50
3416,-46.38263469647299,195,280
3417,-46.393552019097314,320,305
3418,-46.38364067363531,15,45
3419,-46.413254005454775,145,70
3420,-46.40597151524017,255,295
3421,-46.339846714083734,350,115
3422,-46.31949722945197,130,255
3423,-46.42001828032173,80,200
3424,-46.36319720688218,320,120
3425,-46.38836525759305,60,35
3426,-46.38669255122406,100,155
3427,-46.43723654484833,295,55
3428,-46.4106232213945,335,180
3429,-46.3834824565495,175,230
3430,-46.4100220490275,295,285
3431,-46.40912692354604,215,15
3432,-46.37819623473385,235,270
3433,-46.33608982050416,135,315
3434,-46.37889776807296,240,270
3435,-46.43001949643295,185,200
3436,-46.42748172982854,225,190
3437,-46.38295776303707,205,125
3438,-46.38288047835394,245,110
3439,-46.39879666343742,175,20
3440,-46.362634848257386,65,280
3441,-46.413768142489374,265,315
3442,-46.380299070866926,285,125
3443,-46.40424211431244,305,220
3444,-46.39115856145,120,190
3445,-46.38606914075453,90,215
3446,-46.413731549302014,15,195
3447,-46.396749977057965,255,5
3448,-46.405702803688115,165,210
3449,-46.43012967070635,305,65
3450,-46.37670675018737,260,250
3451,-46.39143843634801,280,355
3452,-46.41205288924553,65,70
3453,-46.39241730623533,230,150
3454,-46.40664160540163,275,220
3455,-46.39339917182676,180,225
3456,-46.39840360667304,90,70
3457,-46.35483220465014,65,320
3458,-46.355892661651154,110,125
3459,-46.401511026069755,310,30
3460,-46.434447639691285,275,40
3461,-46.404631656944076,325,165
3462,-46.35552601301177,5,255
3463,-46.32677330378223,5,330
3464,-46.42296695196879,320,180
3465,-46.395867114051924,285,340
3466,-46.4086951797004,190,155
3467,-46.362887394764954,65,20
3468,-46.411632960613616,195,100
3469,-46.40141781171499,105,185
3470,-46.40874394261729,255,300
3471,-46.40953996268277,325,70
3472,-46.37775031976153,180,0
3473,-46.44699938414644,170,65
3474,-46.37437517794868,250,130
3475,-46.36411077796359,100,130
3476,-46.33840631401878,135,310
3477,-46.328691020504465,355,10
3478,-46.39313118151992,160,215
3479,-46.36355400356493,170,270
3480,-46.427266574580955,35,175
3481,-46.41424279928137,155,185
3482,-46.362306629353014,165,330
3483,-46.36714771133498,180,250
3484,-46.329440849074416,80,350
3485,-46.39405751056151,95,75
3486,-46.42286301802321,60,160
3487,-46.36187842171975,155,300
3488,-46.38269382824305,330,300
3489,-46.41891010122967,260,85
3490,-46.357494861329,15,285
3491,-46.41092621890513,15,200
3492,-46.32703403633471,145,345
3493,-46.400685911123475,75,85
3494,-46.3954714086606,330,215
3495,-46.35454257606344,95,30
3496,-46.35653493353422,5,290
3497,-46.407828485479826,200,155
3498,-46.38533256936469,245,145
3499,-46.39477640097405,65,95
3500,-46.37825939204484,265,250
3501,-46.34763620140015,85,20
3502,-46.40940629522598,270,325
3503,-46.42161878403638,290,210
3504,-46.39164546054511,300,265
3505,-46.39136944511253,180,115
3506,-46.321897677443445,140,0
3507,-46.41033221564484,95,175
3508,-46.356534727805496,25,300
3509,-46.378297009144006,165,125
3510,-46.34577948211441,150,10
3511,-46.360617687403106,10,245
3512,-46.432533968787,265,75
3513,-46.335652033377215,85,330
3514,-46.375413262665205,30,240
3515,-46.3406281757552,30,325
3516,-46.44314547785197,260,50
3517,-46.361368107815935,70,300
3518,-46.42958403031284,215,85
3519,-46.37511042889881,235,130
3520,-46.39564158987989,320,295
3521,-46.42203127957927,315,55
3522,-46.377495612591105,255,135
3523,-46.41454695915368,200,160
3524,-46.403798438849634,190,15
3525,-46.345890573722244,85,315
3526,-46.33735049792361,40,0
3527,-46.37535381097976,305,125
3528,-46.31090663637704,125,340
3529,-46.32047702470422,90,355
3530,-46.38055306504262,75,35
3531,-46.44148154195855,60,180
3532,-46.41765519994786,310,165
3533,-46.387714854527275,190,325
3534,-46.37400397044317,45,115
3535,-46.39190431167734,190,115
3536,-46.40170494691748,290,275
3537,-46.45433205612622,180,55
3538,-46.44429989832523,260,55
3539,-46.41500670369592,325,200
3540,-46.39591741808974,210,300
3541,-46.41683606542463,290,295
3542,-46.39338684799108,275,0
3543,-46.362585140495554,20,140
3544,-46.35439891917284,110,35
3545,-46.33446767090024,80,5
3546,-46.362964509078296,25,255
3547,-46.40715819072162,65,80
3548,-46.38884552028807,300,140
3549,-46.39616126393352,205,5
3550,-46.42995793358821,170,85
3551,-46.38825206523907,225,225
3552,-46.404549231317475,330,70
3553,-46.362781812608745,340,245
